路径（20条）,轮次,α,β,γ
路径13,106,0.501,0.374,0.219
路径13,132,0.507,0.351,0.184
路径13,158,0.21,0.272,0.177
路径13,184,0.246,0.163,0.135
路径13,211,0.341,0.089,0.114
路径13,237,0.353,0.12,0.096
路径13,263,0.413,0.017,0.106
路径13,289,0.358,0.039,0.097
路径13,316,0.542,0.017,0.023
路径13,342,0.492,0.085,0.013
路径13,368,0.435,0.016,0
路径13,394,0.354,0,0
路径13,421,0.336,0,0
路径13,447,0.321,0,0
路径13,473,0.3,0,0
路径13,500,0.281,0,0
路径14,1,0.5,0.5,0.5
路径14,27,0.469,0.371,0.483
路径14,53,0.4,0.386,0.47
路径14,79,0.367,0.27,0.371
路径14,106,0.389,0.193,0.318
路径14,132,0.349,0.22,0.328
路径14,158,0.323,0.171,0.339
路径14,184,0.336,0.131,0.301
路径14,211,0.313,0.133,0.322
路径14,237,0.425,0.094,0.237
路径14,263,0.513,0.057,0.299
路径14,289,0.504,0.025,0.183
路径14,316,0.401,0.039,0.158
路径14,342,0.428,0.027,0.121
路径14,368,0.377,0.012,0.07
路径14,394,0.327,0.04,0.22
路径14,421,0.311,0.069,0.198
路径14,447,0.306,0.1,0.066
路径14,473,0.416,0.102,0.022
路径14,500,0.445,0.157,0.018
路径15,1,0.5,0.5,0.5
路径15,27,0.368,0.43,0.474
路径15,53,0.321,0.315,0.234
路径15,79,0.391,0.318,0.264
路径15,106,0.369,0.275,0.274
路径15,132,0.396,0.256,0.224
路径15,158,0.323,0.352,0.226
路径15,184,0.335,0.244,0.095
路径15,211,0.257,0.167,0.047
路径15,237,0.287,0.145,0.078
路径15,263,0.366,0.168,0.116
路径15,289,0.386,0.073,0.122
路径15,316,0.24,0.124,0.133
路径15,342,0.394,0.07,0.095
路径15,368,0.395,0.037,0.026
路径15,394,0.432,0.046,0
路径15,421,0.583,0.009,0
路径15,447,0.716,0.013,0
路径15,473,0.748,0.047,0
路径15,500,0.83,0.019,0
路径16,1,0.5,0.5,0.5
路径16,27,0.468,0.4,0.403
路径16,53,0.356,0.254,0.378
路径16,79,0.309,0.116,0.361
路径16,106,0.253,0.138,0.388
路径16,132,0.334,0.125,0.332
路径16,158,0.265,0.068,0.288
路径16,184,0.291,0.081,0.273
路径16,211,0.267,0.035,0.222
路径16,237,0.281,0.026,0.14
路径16,263,0.223,0.046,0.165
路径16,289,0.169,0.075,0.298
路径16,316,0.088,0.091,0.214
路径16,342,0.114,0.078,0.111
路径16,368,0.084,0.102,0.035
路径16,394,0.044,0.104,0.033
路径16,421,0.052,0.07,0.03
路径16,447,0.106,0.073,0.043
路径16,473,0.166,0.023,0.046
路径16,500,0.206,0.048,0.058
路径17,1,0.5,0.5,0.5
路径17,27,0.464,0.486,0.517
路径17,53,0.399,0.527,0.558
路径17,79,0.383,0.348,0.539
路径17,106,0.373,0.309,0.514
路径17,132,0.247,0.325,0.383
路径17,158,0.217,0.292,0.36
路径17,184,0.228,0.237,0.33
路径17,211,0.207,0.157,0.266
路径17,237,0.213,0.134,0.452
路径17,263,0.299,0.111,0.398
路径17,289,0.33,0.026,0.369
路径17,316,0.293,0.003,0.239
路径17,342,0.232,0,0.212
路径17,368,0.28,0,0.197
路径17,394,0.276,0,0.148
路径17,421,0.17,0,0.112
路径17,447,0.1,0,0.119
路径17,473,0.084,0,0.12
路径17,500,0.073,0,0.115
路径18,1,0.5,0.5,0.5
路径18,27,0.506,0.488,0.397
路径18,53,0.484,0.509,0.348
路径18,79,0.592,0.35,0.256
路径18,106,0.443,0.364,0.228
路径18,132,0.485,0.219,0.137
路径18,158,0.515,0.22,0.074
路径18,184,0.49,0.155,0.019
路径18,211,0.466,0.095,0
路径18,237,0.536,0.029,0
路径18,263,0.51,0.008,0
路径18,289,0.387,0.01,0
路径18,316,0.522,0.01,0
路径18,342,0.517,0.033,0
路径18,368,0.524,0.028,0
路径18,394,0.499,0.005,0
路径18,421,0.441,0,0
路径18,447,0.487,0,0
路径18,473,0.524,0,0
路径18,500,0.561,0,0
路径19,1,0.5,0.5,0.5
路径19,27,0.535,0.391,0.426
路径19,53,0.508,0.296,0.321
路径19,79,0.626,0.341,0.241
路径19,106,0.486,0.167,0.276
路径19,132,0.417,0.102,0.285
路径19,158,0.432,0.065,0.266
路径19,184,0.456,0.056,0.129
路径19,211,0.504,0.061,0.1
路径19,237,0.469,0.035,0.152
路径19,263,0.489,0.014,0.15
路径19,289,0.392,0,0.109
路径19,316,0.48,0,0.109
路径19,342,0.54,0,0.064
路径19,368,0.672,0,0.064
路径19,394,0.693,0,0.034
路径19,421,0.725,0,0.006
路径19,447,0.811,0,0
路径19,473,0.809,0,0
路径19,500,0.849,0,0
路径20,1,0.5,0.5,0.5
路径20,27,0.64,0.474,0.443
路径20,53,0.54,0.43,0.423
路径20,79,0.447,0.406,0.444
路径20,106,0.443,0.358,0.192
路径20,132,0.323,0.104,0.159
路径20,158,0.258,0.041,0.075
路径20,184,0.236,0.024,0.024
路径20,211,0.233,0.031,0.023
路径20,237,0.224,0.006,0.031
路径20,263,0.296,0,0.011
路径20,289,0.299,0,0
路径20,316,0.276,0,0
路径20,342,0.282,0,0
路径20,368,0.317,0,0
路径20,394,0.275,0,0
路径20,421,0.337,0,0
路径20,447,0.305,0,0
路径20,473,0.315,0,0
路径20,500,0.277,0,0
