路径（20条）,轮次,α,β,γ
路径4,394,1,0,0
路径4,421,1,0,0
路径4,447,1,0,0
路径4,473,1,0,0
路径4,500,1,0,0
路径5,1,0.5,0.5,0.5
路径5,27,0.455,0.314,0.378
路径5,53,0.492,0.291,0.206
路径5,79,0.494,0.176,0.307
路径5,106,0.546,0.084,0.292
路径5,132,0.657,0.052,0.358
路径5,158,0.882,0.072,0.155
路径5,184,1,0.083,0.178
路径5,211,1,0.022,0.098
路径5,237,1,0.046,0.24
路径5,263,1,0.025,0.221
路径5,289,1,0.025,0.22
路径5,316,1,0.007,0.194
路径5,342,1,0,0.138
路径5,368,1,0,0.062
路径5,394,1,0,0.027
路径5,421,1,0,0.053
路径5,447,1,0,0.08
路径5,473,1,0,0.026
路径5,500,1,0,0
路径6,1,0.5,0.5,0.5
路径6,27,0.602,0.372,0.406
路径6,53,0.701,0.288,0.354
路径6,79,0.808,0.179,0.363
路径6,106,1,0.067,0.395
路径6,132,1,0.117,0.332
路径6,158,1,0.194,0.364
路径6,184,1,0.097,0.342
路径6,211,1,0.082,0.274
路径6,237,1,0.017,0.172
路径6,263,1,0.005,0.17
路径6,289,1,0.001,0.071
路径6,316,1,0,0.038
路径6,342,1,0,0.02
路径6,368,1,0,0.027
路径6,394,1,0,0.005
路径6,421,1,0,0
路径6,447,1,0,0
路径6,473,1,0,0
路径6,500,1,0,0
路径7,1,0.5,0.5,0.5
路径7,27,0.624,0.318,0.488
路径7,53,0.792,0.207,0.557
路径7,79,0.875,0.176,0.517
路径7,106,1,0.174,0.579
路径7,132,1,0.115,0.455
路径7,158,1,0.119,0.482
路径7,184,1,0.07,0.524
路径7,211,1,0.06,0.531
路径7,237,1,0.11,0.455
路径7,263,1,0.07,0.473
路径7,289,1,0.105,0.477
路径7,316,1,0.073,0.374
路径7,342,1,0.051,0.325
路径7,368,1,0.018,0.198
路径7,394,1,0.003,0.312
路径7,421,1,0.019,0.266
路径7,447,1,0,0.346
路径7,473,1,0,0.343
路径7,500,1,0,0.246
路径8,1,0.5,0.5,0.5
路径8,27,0.489,0.345,0.289
路径8,53,0.476,0.284,0.285
路径8,79,0.648,0.25,0.351
路径8,106,0.837,0.172,0.306
路径8,132,0.999,0.149,0.261
路径8,158,1,0.058,0.202
路径8,184,1,0.108,0.217
路径8,211,1,0.051,0.258
路径8,237,1,0.014,0.296
路径8,263,1,0,0.416
路径8,289,1,0,0.278
路径8,316,1,0,0.26
路径8,342,1,0,0.244
路径8,368,1,0,0.12
路径8,394,1,0,0.076
路径8,421,1,0,0.009
路径8,447,1,0,0
路径8,473,1,0,0
路径8,500,1,0,0
路径9,1,0.5,0.5,0.5
路径9,27,0.596,0.521,0.444
路径9,53,0.647,0.353,0.406
路径9,79,0.803,0.293,0.433
路径9,106,1,0.267,0.434
路径9,132,1,0.164,0.503
路径9,158,1,0.163,0.609
路径9,184,1,0.122,0.577
路径9,211,1,0.078,0.492
路径9,237,1,0.054,0.47
路径9,263,1,0.027,0.454
路径9,289,1,0.014,0.362
路径9,316,1,0,0.337
路径9,342,1,0,0.156
路径9,368,1,0,0.12
路径9,394,1,0,0.071
路径9,421,1,0,0.009
路径9,447,1,0,0.002
路径9,473,1,0,0
路径9,500,1,0,0
路径10,1,0.5,0.5,0.5
路径10,27,0.626,0.423,0.296
路径10,53,0.698,0.28,0.269
路径10,79,0.9,0.167,0.215
路径10,106,1,0.206,0.161
路径10,132,1,0.203,0.167
路径10,158,1,0.069,0.131
路径10,184,1,0.021,0.055
路径10,211,1,0,0.025
路径10,237,1,0,0.024
路径10,263,1,0,0.067
路径10,289,1,0,0.037
路径10,316,1,0,0.063
路径10,342,1,0,0.108
路径10,368,1,0,0.034
路径10,394,1,0,0.008
路径10,421,1,0,0.012
路径10,447,1,0,0
路径10,473,1,0,0
路径10,500,1,0,0
路径11,1,0.5,0.5,0.5
路径11,27,0.586,0.413,0.481
路径11,53,0.663,0.359,0.402
路径11,79,0.852,0.336,0.432
路径11,106,0.986,0.385,0.407
路径11,132,1,0.305,0.322
路径11,158,1,0.321,0.353
路径11,184,1,0.16,0.309
路径11,211,1,0.137,0.346
路径11,237,1,0.114,0.333
路径11,263,1,0.069,0.217
路径11,289,1,0.061,0.087
路径11,316,1,0.054,0.073
路径11,342,1,0.099,0.029
路径11,368,1,0.048,0.022
路径11,394,1,0.019,0.102
路径11,421,1,0,0.087
路径11,447,1,0,0.027
路径11,473,1,0,0
路径11,500,1,0,0
路径12,1,0.5,0.5,0.5
路径12,27,0.659,0.36,0.419
路径12,53,0.714,0.361,0.543
路径12,79,0.862,0.395,0.432
路径12,106,0.949,0.372,0.355
路径12,132,1,0.446,0.307
路径12,158,1,0.377,0.139
路径12,184,1,0.239,0.103
路径12,211,1,0.162,0.104
路径12,237,1,0.109,0.07
路径12,263,1,0.067,0.02
路径12,289,1,0.075,0
路径12,316,1,0.069,0
路径12,342,1,0.051,0
路径12,368,1,0.004,0
路径12,394,1,0,0
路径12,421,1,0,0
路径12,447,1,0,0
路径12,473,1,0,0
路径12,500,1,0,0
路径13,1,0.5,0.5,0.5
路径13,27,0.594,0.435,0.453
路径13,53,0.634,0.24,0.45
路径13,79,0.679,0.207,0.391
路径13,106,0.93,0.103,0.435
路径13,132,1,0.11,0.402
路径13,158,1,0.087,0.381
路径13,184,1,0.067,0.354
路径13,211,1,0.049,0.264
路径13,237,1,0.096,0.218
路径13,263,1,0.053,0.162
路径13,289,1,0.054,0.16
路径13,316,1,0.016,0.083
路径13,342,1,0.012,0.071
路径13,368,1,0,0.029
路径13,394,1,0,0.026
路径13,421,1,0,0.01
路径13,447,1,0,0
路径13,473,1,0,0
路径13,500,1,0,0
路径14,1,0.5,0.5,0.5
路径14,27,0.505,0.314,0.434
路径14,53,0.584,0.341,0.466
路径14,79,0.729,0.387,0.462
路径14,106,0.885,0.32,0.421
路径14,132,1,0.267,0.453
路径14,158,1,0.223,0.38
路径14,184,1,0.306,0.42
路径14,211,1,0.169,0.244
路径14,237,1,0.14,0.213
路径14,263,1,0.069,0.131
路径14,289,1,0.025,0.1
路径14,316,1,0.006,0.074
路径14,342,1,0,0.03
路径14,368,1,0,0.027
路径14,394,1,0,0.058
路径14,421,1,0,0.048
路径14,447,1,0,0.007
路径14,473,1,0,0
路径14,500,1,0,0
路径15,1,0.5,0.5,0.5
路径15,27,0.499,0.32,0.487
路径15,53,0.651,0.31,0.439
路径15,79,0.662,0.219,0.338
路径15,106,0.705,0.106,0.333
路径15,132,0.908,0.077,0.474
路径15,158,1,0.028,0.364
路径15,184,1,0,0.363
路径15,211,1,0,0.269
路径15,237,1,0,0.204
路径15,263,1,0,0.204
路径15,289,1,0,0.194
路径15,316,1,0,0.189
路径15,342,1,0,0.176
路径15,368,1,0,0.065
路径15,394,1,0,0.089
路径15,421,1,0,0.14
路径15,447,1,0,0.151
路径15,473,1,0,0.096
路径15,500,1,0,0.008
路径16,1,0.5,0.5,0.5
路径16,27,0.574,0.424,0.358
路径16,53,0.683,0.266,0.253
路径16,79,0.864,0.266,0.302
路径16,106,0.992,0.285,0.296
路径16,132,1,0.27,0.292
路径16,158,1,0.15,0.249
路径16,184,1,0.084,0.192
路径16,211,1,0.043,0.181
路径16,237,1,0.085,0.341
路径16,263,1,0.017,0.229
路径16,289,1,0,0.179
路径16,316,1,0,0.256
路径16,342,1,0,0.317
路径16,368,1,0,0.294
路径16,394,1,0,0.269
路径16,421,1,0,0.226
路径16,447,1,0,0.233
路径16,473,1,0,0.23
路径16,500,1,0,0.242
路径17,1,0.5,0.5,0.5
路径17,27,0.454,0.388,0.449
路径17,53,0.458,0.389,0.459
路径17,79,0.4,0.34,0.452
路径17,106,0.572,0.365,0.383
路径17,132,0.863,0.325,0.407
路径17,158,0.981,0.363,0.336
路径17,184,1,0.344,0.577
路径17,211,1,0.264,0.546
路径17,237,1,0.219,0.443
路径17,263,1,0.279,0.347
路径17,289,1,0.293,0.237
路径17,316,1,0.389,0.301
路径17,342,1,0.188,0.167
路径17,368,1,0.103,0.186
路径17,394,1,0.079,0.176
路径17,421,1,0.058,0.122
路径17,447,1,0.037,0.128
路径17,473,1,0.014,0.033
路径17,500,1,0,0.004
路径18,1,0.5,0.5,0.5
路径18,27,0.424,0.443,0.495
路径18,53,0.397,0.297,0.485
路径18,79,0.399,0.26,0.415
路径18,106,0.566,0.145,0.223
路径18,132,0.639,0.094,0.217
路径18,158,0.915,0.008,0.171
路径18,184,1,0,0.182
路径18,211,1,0,0.199
路径18,237,1,0,0.206
路径18,263,1,0,0.205
路径18,289,1,0,0.315
路径18,316,1,0,0.237
路径18,342,1,0,0.228
路径18,368,1,0,0.217
路径18,394,1,0,0.231
路径18,421,1,0,0.133
路径18,447,1,0,0.135
路径18,473,1,0,0.088
路径18,500,1,0,0.129
路径19,1,0.5,0.5,0.5
路径19,27,0.424,0.446,0.469
路径19,53,0.55,0.372,0.455
路径19,79,0.541,0.314,0.397
路径19,106,0.693,0.262,0.409
路径19,132,0.819,0.134,0.357
路径19,158,1,0.093,0.317
路径19,184,1,0.131,0.237
路径19,211,1,0.127,0.243
路径19,237,1,0.03,0.205
路径19,263,1,0.006,0.164
路径19,289,1,0,0.113
路径19,316,1,0,0.049
路径19,342,1,0,0.058
路径19,368,1,0,0.098
路径19,394,1,0,0.132
路径19,421,1,0,0.033
路径19,447,1,0,0.033
路径19,473,1,0,0.026
路径19,500,1,0,0
路径20,1,0.5,0.5,0.5
路径20,27,0.441,0.35,0.54
路径20,53,0.562,0.292,0.398
路径20,79,0.694,0.209,0.409
路径20,106,0.926,0.083,0.241
路径20,132,1,0.064,0.305
路径20,158,1,0.032,0.423
路径20,184,1,0.002,0.386
路径20,211,1,0,0.497
路径20,237,1,0,0.466
路径20,263,1,0,0.397
路径20,289,1,0,0.326
路径20,316,1,0,0.339
路径20,342,1,0,0.395
路径20,368,1,0,0.327
路径20,394,1,0,0.414
路径20,421,1,0,0.29
路径20,447,1,0,0.364
路径20,473,1,0,0.21
路径20,500,1,0,0.111
