路径（20条）,轮次,α,β,γ
路径5,1,0.5,0.5,0.5
路径5,27,0.462,0.562,0.366
路径5,53,0.507,0.555,0.397
路径5,79,0.527,0.504,0.285
路径5,106,0.592,0.518,0.213
路径5,132,0.582,0.652,0.209
路径5,158,0.496,0.687,0.308
路径5,184,0.304,0.7,0.139
路径5,211,0.256,0.53,0.134
路径5,237,0.266,0.542,0.091
路径5,263,0.262,0.595,0.05
路径5,289,0.287,0.583,0.072
路径5,316,0.299,0.475,0.048
路径5,342,0.185,0.443,0.085
路径5,368,0.166,0.463,0.039
路径5,394,0.14,0.454,0.078
路径5,421,0.197,0.453,0.058
路径5,447,0.188,0.609,0.118
路径5,473,0.133,0.527,0.104
路径5,500,0.13,0.435,0.216
路径6,1,0.5,0.5,0.5
路径6,27,0.442,0.614,0.346
路径6,53,0.614,0.806,0.318
路径6,79,0.577,0.738,0.157
路径6,106,0.721,0.633,0.23
路径6,132,0.743,0.604,0.188
路径6,158,0.74,0.52,0.158
路径6,184,0.772,0.413,0.144
路径6,211,0.634,0.408,0.149
路径6,237,0.575,0.551,0.081
路径6,263,0.51,0.563,0.152
路径6,289,0.416,0.532,0.135
路径6,316,0.427,0.543,0.052
路径6,342,0.618,0.451,0.048
路径6,368,0.715,0.487,0.118
路径6,394,0.75,0.518,0.127
路径6,421,0.685,0.384,0.234
路径6,447,0.746,0.447,0.197
路径6,473,0.655,0.476,0.221
路径6,500,0.611,0.516,0.163
路径7,1,0.5,0.5,0.5
路径7,27,0.428,0.62,0.439
路径7,53,0.525,0.671,0.492
路径7,79,0.592,0.823,0.356
路径7,106,0.472,0.86,0.241
路径7,132,0.388,0.868,0.175
路径7,158,0.445,0.791,0.149
路径7,184,0.655,0.837,0.136
路径7,211,0.501,0.902,0.141
路径7,237,0.341,0.848,0.185
路径7,263,0.21,0.849,0.147
路径7,289,0.172,0.844,0.023
路径7,316,0.321,0.832,0.049
路径7,342,0.304,0.694,0.039
路径7,368,0.311,0.585,0.01
路径7,394,0.285,0.482,0
路径7,421,0.169,0.526,0
路径7,447,0.11,0.558,0
路径7,473,0.106,0.508,0
路径7,500,0.067,0.443,0
路径8,1,0.5,0.5,0.5
路径8,27,0.512,0.634,0.466
路径8,53,0.429,0.642,0.328
路径8,79,0.454,0.69,0.201
路径8,106,0.555,0.649,0.09
路径8,132,0.603,0.506,0.044
路径8,158,0.584,0.449,0.01
路径8,184,0.528,0.49,0
路径8,211,0.518,0.552,0
路径8,237,0.504,0.604,0
路径8,263,0.433,0.582,0
路径8,289,0.321,0.505,0
路径8,316,0.233,0.568,0
路径8,342,0.249,0.546,0
路径8,368,0.167,0.403,0
路径8,394,0.144,0.264,0
路径8,421,0.062,0.066,0
路径8,447,0.135,0.021,0
路径8,473,0.097,0,0
路径8,500,0.236,0,0
路径9,1,0.5,0.5,0.5
路径9,27,0.556,0.36,0.396
路径9,53,0.722,0.399,0.336
路径9,79,0.823,0.424,0.293
路径9,106,0.688,0.426,0.371
路径9,132,0.708,0.485,0.231
路径9,158,0.632,0.526,0.179
路径9,184,0.626,0.543,0.152
路径9,211,0.544,0.413,0.163
路径9,237,0.469,0.372,0.093
路径9,263,0.525,0.355,0.046
路径9,289,0.532,0.383,0.091
路径9,316,0.479,0.35,0.025
路径9,342,0.394,0.197,0.016
路径9,368,0.428,0.174,0
路径9,394,0.368,0.175,0
路径9,421,0.395,0.148,0
路径9,447,0.336,0.152,0
路径9,473,0.352,0.138,0
路径9,500,0.291,0.196,0
路径10,1,0.5,0.5,0.5
路径10,27,0.428,0.51,0.372
路径10,53,0.359,0.44,0.31
路径10,79,0.498,0.501,0.216
路径10,106,0.488,0.645,0.116
路径10,132,0.365,0.646,0.125
路径10,158,0.29,0.703,0.135
路径10,184,0.335,0.619,0.143
路径10,211,0.395,0.647,0.118
路径10,237,0.238,0.527,0.116
路径10,263,0.237,0.514,0.109
路径10,289,0.113,0.422,0.045
路径10,316,0.142,0.393,0.023
路径10,342,0.165,0.361,0.025
路径10,368,0.197,0.354,0.042
路径10,394,0.114,0.257,0.011
路径10,421,0.018,0.161,0.015
路径10,447,0.025,0.127,0.012
路径10,473,0.053,0.12,0
路径10,500,0,0.119,0
路径11,1,0.5,0.5,0.5
路径11,27,0.551,0.521,0.415
路径11,53,0.637,0.561,0.285
路径11,79,0.73,0.486,0.242
路径11,106,0.817,0.357,0.132
路径11,132,0.818,0.354,0.165
路径11,158,0.907,0.233,0.116
路径11,184,0.881,0.153,0.108
路径11,211,0.855,0.223,0.11
路径11,237,0.789,0.279,0.067
路径11,263,0.847,0.37,0.016
路径11,289,0.83,0.321,0.01
路径11,316,0.706,0.251,0
路径11,342,0.775,0.224,0
路径11,368,0.627,0.185,0
路径11,394,0.566,0.228,0
路径11,421,0.521,0.254,0
路径11,447,0.463,0.286,0
路径11,473,0.434,0.265,0
路径11,500,0.378,0.304,0
路径12,1,0.5,0.5,0.5
路径12,27,0.455,0.525,0.346
路径12,53,0.493,0.612,0.145
路径12,79,0.459,0.783,0.304
路径12,106,0.473,0.803,0.188
路径12,132,0.388,0.682,0.101
路径12,158,0.256,0.647,0.034
路径12,184,0.208,0.557,0
路径12,211,0.22,0.679,0
路径12,237,0.197,0.7,0
路径12,263,0.212,0.766,0
路径12,289,0.064,0.723,0
路径12,316,0.004,0.746,0
路径12,342,0,0.732,0
路径12,368,0,0.592,0
路径12,394,0,0.426,0
路径12,421,0,0.433,0
路径12,447,0,0.475,0
路径12,473,0,0.566,0
路径12,500,0,0.544,0
路径13,1,0.5,0.5,0.5
路径13,27,0.553,0.543,0.419
路径13,53,0.478,0.541,0.459
路径13,79,0.478,0.672,0.426
路径13,106,0.506,0.678,0.234
路径13,132,0.644,0.681,0.199
路径13,158,0.537,0.608,0.148
路径13,184,0.614,0.425,0.225
路径13,211,0.444,0.576,0.271
路径13,237,0.47,0.561,0.304
路径13,263,0.376,0.535,0.343
路径13,289,0.355,0.385,0.276
路径13,316,0.3,0.405,0.23
路径13,342,0.266,0.396,0.107
路径13,368,0.339,0.404,0.051
路径13,394,0.386,0.306,0.044
路径13,421,0.265,0.204,0.074
路径13,447,0.287,0.376,0.05
路径13,473,0.402,0.448,0.031
路径13,500,0.456,0.322,0
路径14,1,0.5,0.5,0.5
路径14,27,0.455,0.381,0.346
路径14,53,0.477,0.517,0.546
路径14,79,0.414,0.594,0.53
路径14,106,0.414,0.472,0.364
路径14,132,0.471,0.494,0.381
路径14,158,0.559,0.545,0.287
路径14,184,0.509,0.506,0.171
路径14,211,0.496,0.503,0.152
路径14,237,0.359,0.402,0.087
路径14,263,0.447,0.474,0.111
路径14,289,0.292,0.381,0.068
路径14,316,0.228,0.37,0.063
路径14,342,0.214,0.346,0.053
路径14,368,0.144,0.195,0.047
路径14,394,0.139,0.06,0.034
路径14,421,0.105,0.019,0.03
路径14,447,0.09,0.006,0.041
路径14,473,0.062,0.019,0.019
路径14,500,0.189,0.012,0.019
路径15,1,0.5,0.5,0.5
路径15,27,0.532,0.638,0.443
路径15,53,0.432,0.719,0.277
路径15,79,0.393,0.642,0.21
路径15,106,0.245,0.624,0.143
路径15,132,0.333,0.604,0.069
路径15,158,0.357,0.572,0.03
路径15,184,0.246,0.483,0.017
路径15,211,0.29,0.504,0
路径15,237,0.113,0.387,0
路径15,263,0.13,0.404,0
路径15,289,0.124,0.435,0
路径15,316,0.127,0.441,0
路径15,342,0.123,0.257,0
路径15,368,0.269,0.223,0
路径15,394,0.214,0.19,0
路径15,421,0.198,0.139,0
路径15,447,0.166,0.174,0
路径15,473,0.218,0.249,0
路径15,500,0.242,0.255,0
路径16,1,0.5,0.5,0.5
路径16,27,0.423,0.467,0.387
路径16,53,0.58,0.444,0.441
路径16,79,0.542,0.383,0.391
路径16,106,0.526,0.358,0.409
路径16,132,0.48,0.514,0.412
路径16,158,0.473,0.331,0.371
路径16,184,0.441,0.253,0.435
路径16,211,0.468,0.253,0.476
路径16,237,0.477,0.397,0.438
路径16,263,0.538,0.511,0.445
路径16,289,0.772,0.465,0.268
路径16,316,0.762,0.538,0.238
路径16,342,0.783,0.59,0.201
路径16,368,0.829,0.631,0.189
路径16,394,0.719,0.571,0.123
路径16,421,0.672,0.506,0.087
路径16,447,0.742,0.587,0.092
路径16,473,0.71,0.529,0.013
路径16,500,0.728,0.434,0.059
路径17,1,0.5,0.5,0.5
路径17,27,0.719,0.619,0.469
路径17,53,0.811,0.63,0.329
路径17,79,0.873,0.658,0.231
路径17,106,0.991,0.662,0.251
路径17,132,1,0.658,0.299
路径17,158,1,0.657,0.329
路径17,184,1,0.717,0.426
路径17,211,1,0.756,0.506
路径17,237,1,0.902,0.341
路径17,263,1,0.989,0.292
路径17,289,1,0.998,0.194
路径17,316,0.929,0.957,0.12
路径17,342,0.935,0.989,0.111
路径17,368,0.97,0.978,0.116
路径17,394,0.884,0.97,0.107
路径17,421,0.986,0.872,0.131
路径17,447,0.971,0.77,0.129
路径17,473,0.983,0.81,0.106
路径17,500,0.977,0.81,0.139
路径18,1,0.5,0.5,0.5
路径18,27,0.498,0.593,0.471
路径18,53,0.599,0.587,0.487
路径18,79,0.583,0.526,0.355
路径18,106,0.518,0.479,0.181
路径18,132,0.527,0.326,0.29
路径18,158,0.509,0.29,0.222
路径18,184,0.495,0.251,0.194
路径18,211,0.512,0.188,0.17
路径18,237,0.56,0.146,0.16
路径18,263,0.66,0.096,0.135
路径18,289,0.694,0.056,0.163
路径18,316,0.534,0.069,0.173
路径18,342,0.367,0.039,0.25
路径18,368,0.359,0.034,0.173
路径18,394,0.262,0.024,0.073
路径18,421,0.328,0.027,0.048
路径18,447,0.306,0.012,0.052
路径18,473,0.413,0.007,0.066
路径18,500,0.26,0.021,0.049
路径19,1,0.5,0.5,0.5
路径19,27,0.634,0.527,0.422
路径19,53,0.653,0.496,0.458
路径19,79,0.604,0.526,0.434
路径19,106,0.651,0.554,0.425
路径19,132,0.681,0.721,0.362
路径19,158,0.66,0.858,0.229
路径19,184,0.658,0.829,0.328
路径19,211,0.709,0.977,0.208
路径19,237,0.527,0.993,0.18
路径19,263,0.333,0.984,0.061
路径19,289,0.369,0.934,0.004
路径19,316,0.454,0.868,0.007
路径19,342,0.512,0.713,0
路径19,368,0.424,0.661,0
路径19,394,0.404,0.601,0
路径19,421,0.451,0.552,0
路径19,447,0.415,0.505,0
路径19,473,0.412,0.617,0
路径19,500,0.47,0.631,0
路径20,1,0.5,0.5,0.5
路径20,27,0.417,0.503,0.55
路径20,53,0.33,0.504,0.36
路径20,79,0.28,0.523,0.439
路径20,106,0.404,0.595,0.327
路径20,132,0.347,0.613,0.21
路径20,158,0.227,0.536,0.124
路径20,184,0.156,0.543,0.181
路径20,211,0.196,0.603,0.07
路径20,237,0.189,0.636,0.046
路径20,263,0.241,0.582,0.111
路径20,289,0.385,0.635,0.091
路径20,316,0.273,0.713,0.13
路径20,342,0.232,0.753,0.051
路径20,368,0.27,0.618,0.001
路径20,394,0.254,0.458,0
路径20,421,0.167,0.449,0
路径20,447,0.191,0.306,0
路径20,473,0.136,0.385,0
路径20,500,0.14,0.433,0
