路径（20条）,轮次,α,β,γ
路径7,368,0.120378667,0.026429954,0
路径7,394,0.148384938,0,0
路径7,421,0.288672154,0,0
路径7,447,0.230368517,0,0
路径7,473,0.307388671,0,0
路径7,500,0.340264836,0,0
路径8,1,0.5,0.5,0.2
路径8,27,0.591438954,0.498575406,0.178364336
路径8,53,0.506752523,0.534459026,0.163017351
路径8,79,0.52557369,0.537542098,0.185964811
路径8,106,0.447594107,0.47741188,0.305827097
路径8,132,0.448578015,0.446319671,0.316565675
路径8,158,0.54837221,0.339423496,0.308560738
路径8,184,0.454154847,0.173469337,0.166011475
路径8,211,0.492553231,0.213558516,0.110837744
路径8,237,0.377145739,0.26362176,0.065525915
路径8,263,0.381288796,0.188336255,0.019109196
路径8,289,0.40121345,0.279321408,0.022163807
路径8,316,0.298316552,0.153586256,0.026228384
路径8,342,0.26423232,0.065045666,0.011490193
路径8,368,0.218283515,0.096964461,0
路径8,394,0.239382579,0.040163788,0
路径8,421,0.309725279,0,0
路径8,447,0.335398859,0,0
路径8,473,0.309137162,0,0
路径8,500,0.23782371,0,0
路径9,1,0.5,0.5,0.2
路径9,27,0.564523374,0.355681595,0.148674347
路径9,53,0.506432265,0.282687739,0.088469451
路径9,79,0.431924965,0.296907267,0.078765476
路径9,106,0.397723071,0.247932409,0.058572364
路径9,132,0.207398913,0.137785089,0.00317552
路径9,158,0.262965456,0.084612355,0.022711507
路径9,184,0.310375971,0.114110235,0.083676797
路径9,211,0.376219057,0.100688176,0.015327728
路径9,237,0.341437591,0.089836065,0.000983141
路径9,263,0.432910603,0.025472401,0
路径9,289,0.423193605,0.064544839,0
路径9,316,0.359655353,0.049719595,0
路径9,342,0.24263019,0.004217887,0
路径9,368,0.269682933,0.007795957,0
路径9,394,0.346066329,0,0
路径9,421,0.334209657,0,0
路径9,447,0.369744491,0,0
路径9,473,0.227158846,0,0
路径9,500,0.201803775,0,0
路径10,1,0.5,0.5,0.2
路径10,27,0.518688131,0.353398745,0.220635865
路径10,53,0.566875814,0.238230285,0.142400254
路径10,79,0.514810147,0.19955722,0.141384077
路径10,106,0.66477716,0.064825549,0.098763991
路径10,132,0.706292224,0.032305286,0.090684717
路径10,158,0.673288311,0.027422795,0.021222991
路径10,184,0.572269768,0.014076357,0
路径10,211,0.531741093,0,0
路径10,237,0.525971719,0,0
路径10,263,0.551071369,0,0
路径10,289,0.665987186,0,0
路径10,316,0.490435565,0,0
路径10,342,0.609625478,0,0
路径10,368,0.702375961,0,0
路径10,394,0.551930862,0,0
路径10,421,0.540325588,0,0
路径10,447,0.420618132,0,0
路径10,473,0.40417473,0,0
路径10,500,0.320392892,0,0
路径11,1,0.5,0.5,0.2
路径11,27,0.464339632,0.320289844,0.155350913
路径11,53,0.476337636,0.21588548,0.182287516
路径11,79,0.445203411,0.174113653,0.142934599
路径11,106,0.409206895,0.100361685,0.127486818
路径11,132,0.394745989,0.096411128,0.119059867
路径11,158,0.477584006,0.106765725,0.167737563
路径11,184,0.372405282,0.076841373,0.222271012
路径11,211,0.403635947,0.049608719,0.202834533
路径11,237,0.458597789,0.083174529,0.111395252
路径11,263,0.547446051,0.061184662,0.102589658
路径11,289,0.38363494,0.020499765,0.041280112
路径11,316,0.276766064,0.001949172,0.028957424
路径11,342,0.367239865,0,0
路径11,368,0.278700239,0,0
路径11,394,0.236466999,0,0
路径11,421,0.355661549,0,0
路径11,447,0.30737337,0,0
路径11,473,0.363519493,0,0
路径11,500,0.428762183,0,0
路径12,1,0.5,0.5,0.2
路径12,27,0.37870415,0.334680391,0.09342165
路径12,53,0.395559383,0.275343917,0.094451206
路径12,79,0.359022842,0.298505189,0.092332478
路径12,106,0.534253636,0.245513998,0.090182783
路径12,132,0.337574221,0.200538776,0.028109355
路径12,158,0.38699646,0.265007752,0.010499264
路径12,184,0.266322522,0.146824678,0.012863773
路径12,211,0.27155273,0.189372191,0.01613284
路径12,237,0.234633563,0.144259784,0.017906335
路径12,263,0.167889547,0.037854263,0.019597797
路径12,289,0.141124481,0.006049105,0
路径12,316,0.123348625,0,0
路径12,342,0.108911921,0,0
路径12,368,0.095805055,0,0
路径12,394,0.159602833,0,0
路径12,421,0.042743571,0,0
路径12,447,0.004367734,0,0
路径12,473,0,0,0
路径12,500,0,0,0
路径13,1,0.5,0.5,0.2
路径13,27,0.584966576,0.341199604,0.069814996
路径13,53,0.545606252,0.317682518,0.121064062
路径13,79,0.483659078,0.364423308,0.110334531
路径13,106,0.479744098,0.220392283,0.035785627
路径13,132,0.480896856,0.186798346,0.025697412
路径13,158,0.41254126,0.136726607,0.007940214
路径13,184,0.38870155,0.093664608,0
路径13,211,0.499591236,0.076483689,0
路径13,237,0.57320438,0.069612662,0
路径13,263,0.620455077,0.063318775,0
路径13,289,0.628338626,0.181529355,0
路径13,316,0.697470224,0.121012605,0
路径13,342,0.51558142,0.16020811,0
路径13,368,0.522580034,0.240010541,0
路径13,394,0.424332417,0.168913936,0
路径13,421,0.29634335,0.119613895,0
路径13,447,0.215414884,0.097780597,0
路径13,473,0.232285983,0.103868569,0
路径13,500,0.225359019,0.189674419,0
路径14,1,0.5,0.5,0.2
路径14,27,0.501949008,0.454161604,0.184399246
路径14,53,0.390087057,0.347928238,0.162364759
路径14,79,0.314608211,0.290193636,0.181535264
路径14,106,0.21463221,0.23342191,0.100710333
路径14,132,0.154566871,0.147960044,0.042908088
路径14,158,0.142315741,0.104379345,0.031604229
路径14,184,0.107225455,0.06769356,0.007608096
路径14,211,0.083631081,0.000909931,0.018544953
路径14,237,0.130737906,0,0.029443288
路径14,263,0.163435062,0,0.034543124
路径14,289,0.141571348,0,0.057581313
路径14,316,0.087450022,0,0.060033871
路径14,342,0.073628314,0,0.017106332
路径14,368,0.045201438,0,0
路径14,394,0.098525918,0,0
路径14,421,0.047394449,0,0
路径14,447,0.003159516,0,0
路径14,473,0,0,0
路径14,500,0,0,0
路径15,1,0.5,0.5,0.2
路径15,27,0.434338709,0.482932919,0.157122095
路径15,53,0.418787832,0.461926803,0.22134433
路径15,79,0.492103067,0.481355352,0.217264897
路径15,106,0.43370342,0.400308111,0.089396865
路径15,132,0.485298982,0.326578465,0.088654999
路径15,158,0.320752039,0.247523976,0.05665032
路径15,184,0.277434647,0.232540814,0.111399066
路径15,211,0.24826556,0.303460814,0.062533726
路径15,237,0.205509302,0.233513194,0.063894439
路径15,263,0.195452624,0.195457586,0.170614358
路径15,289,0.230040953,0.078306697,0.09798798
路径15,316,0.188212179,0.153689743,0.107885241
路径15,342,0.226379435,0.128165561,0.085248065
路径15,368,0.227280349,0.065133948,0.043973856
路径15,394,0.257824188,0.037536767,0.104040559
路径15,421,0.203417475,0.052401573,0.101425784
路径15,447,0.145833078,0.030107974,0.127122522
路径15,473,0.147086741,0.087829967,0.154743119
路径15,500,0.203664958,0.122999908,0.202889854
路径16,1,0.5,0.5,0.2
路径16,27,0.530291329,0.499833634,0.254563422
路径16,53,0.501692871,0.544779168,0.238048641
路径16,79,0.438467776,0.468470619,0.152791302
路径16,106,0.35019232,0.392536239,0.117686677
路径16,132,0.307057999,0.273324756,0.122672494
路径16,158,0.227573323,0.263238268,0.163823278
路径16,184,0.199931763,0.218789068,0.127597429
路径16,211,0.260659416,0.145485536,0.10101889
路径16,237,0.224858416,0.039791473,0.015548539
路径16,263,0.171777456,0.114926091,0.03409882
路径16,289,0.191237977,0.145855464,0.046847872
路径16,316,0.244357788,0.059578069,0.031266629
路径16,342,0.207693076,0.060114322,0.012470337
路径16,368,0.121391001,0.065053323,0.003602034
路径16,394,0.163023492,0.011059344,0
