路径（20条）,轮次,α,β,γ
路径8,263,0.096,0.018,0.104
路径8,289,0.162,0.023,0.152
路径8,316,0.258,0.008,0.068
路径8,342,0.332,0,0.105
路径8,368,0.318,0,0.138
路径8,394,0.234,0,0.153
路径8,421,0.255,0,0.036
路径8,447,0.236,0,0.072
路径8,473,0.253,0,0.068
路径8,500,0.245,0,0.042
路径9,1,0.5,0.5,0.5
路径9,27,0.479,0.344,0.343
路径9,53,0.394,0.347,0.38
路径9,79,0.517,0.334,0.231
路径9,106,0.404,0.361,0.17
路径9,132,0.466,0.255,0.157
路径9,158,0.474,0.153,0.155
路径9,184,0.464,0.077,0.137
路径9,211,0.418,0.084,0.135
路径9,237,0.389,0.051,0.108
路径9,263,0.35,0.036,0.132
路径9,289,0.41,0,0.047
路径9,316,0.463,0,0.024
路径9,342,0.525,0,0.025
路径9,368,0.507,0,0.029
路径9,394,0.667,0,0.023
路径9,421,0.688,0,0.025
路径9,447,0.542,0,0.031
路径9,473,0.539,0,0.004
路径9,500,0.628,0,0
路径10,1,0.5,0.5,0.5
路径10,27,0.52,0.559,0.517
路径10,53,0.553,0.459,0.415
路径10,79,0.49,0.396,0.34
路径10,106,0.429,0.438,0.273
路径10,132,0.159,0.313,0.182
路径10,158,0.236,0.275,0.045
路径10,184,0.301,0.273,0.079
路径10,211,0.281,0.222,0.041
路径10,237,0.316,0.245,0.013
路径10,263,0.282,0.238,0
路径10,289,0.329,0.147,0
路径10,316,0.31,0.097,0
路径10,342,0.216,0.084,0
路径10,368,0.089,0.131,0
路径10,394,0.067,0.057,0
路径10,421,0.032,0.079,0
路径10,447,0.023,0.096,0
路径10,473,0.027,0.013,0
路径10,500,0.013,0,0
路径11,1,0.5,0.5,0.5
路径11,27,0.402,0.423,0.506
路径11,53,0.381,0.248,0.548
路径11,79,0.38,0.182,0.509
路径11,106,0.247,0.064,0.596
路径11,132,0.157,0.043,0.565
路径11,158,0.21,0.025,0.487
路径11,184,0.294,0.014,0.324
路径11,211,0.198,0.019,0.254
路径11,237,0.289,0.013,0.389
路径11,263,0.302,0.007,0.405
路径11,289,0.3,0.002,0.324
路径11,316,0.392,0,0.348
路径11,342,0.325,0,0.365
路径11,368,0.408,0,0.292
路径11,394,0.334,0,0.34
路径11,421,0.315,0,0.245
路径11,447,0.325,0,0.172
路径11,473,0.247,0,0.183
路径11,500,0.231,0,0.122
路径12,1,0.5,0.5,0.5
路径12,27,0.272,0.518,0.444
路径12,53,0.326,0.357,0.488
路径12,79,0.415,0.294,0.373
路径12,106,0.399,0.275,0.441
路径12,132,0.361,0.285,0.425
路径12,158,0.39,0.134,0.283
路径12,184,0.306,0.198,0.225
路径12,211,0.288,0.175,0.196
路径12,237,0.329,0.086,0.23
路径12,263,0.423,0.129,0.311
路径12,289,0.511,0.084,0.255
路径12,316,0.545,0.057,0.372
路径12,342,0.576,0.103,0.323
路径12,368,0.619,0.077,0.178
路径12,394,0.643,0.052,0.185
路径12,421,0.644,0.041,0.153
路径12,447,0.678,0.033,0.193
路径12,473,0.618,0.017,0.246
路径12,500,0.67,0.019,0.277
路径13,1,0.5,0.5,0.5
路径13,27,0.468,0.51,0.508
路径13,53,0.562,0.537,0.443
路径13,79,0.502,0.52,0.41
路径13,106,0.592,0.452,0.32
路径13,132,0.563,0.384,0.225
路径13,158,0.321,0.4,0.276
路径13,184,0.257,0.471,0.167
路径13,211,0.189,0.297,0.071
路径13,237,0.257,0.237,0.125
路径13,263,0.36,0.274,0.083
路径13,289,0.321,0.274,0.117
路径13,316,0.264,0.25,0.157
路径13,342,0.242,0.254,0.098
路径13,368,0.254,0.196,0.098
路径13,394,0.363,0.116,0.089
路径13,421,0.284,0.093,0.082
路径13,447,0.316,0.034,0.136
路径13,473,0.185,0.025,0.213
路径13,500,0.203,0.037,0.157
路径14,1,0.5,0.5,0.5
路径14,27,0.546,0.536,0.484
路径14,53,0.333,0.419,0.317
路径14,79,0.329,0.341,0.305
路径14,106,0.378,0.191,0.294
路径14,132,0.403,0.083,0.377
路径14,158,0.514,0.085,0.2
路径14,184,0.556,0.063,0.282
路径14,211,0.504,0.05,0.396
路径14,237,0.481,0,0.457
路径14,263,0.567,0,0.333
路径14,289,0.569,0,0.374
路径14,316,0.544,0,0.213
路径14,342,0.471,0,0.217
路径14,368,0.49,0,0.306
路径14,394,0.682,0,0.352
路径14,421,0.593,0,0.297
路径14,447,0.491,0,0.283
路径14,473,0.539,0,0.359
路径14,500,0.49,0,0.339
路径15,1,0.5,0.5,0.5
路径15,27,0.419,0.431,0.368
路径15,53,0.432,0.431,0.208
路径15,79,0.406,0.39,0.127
路径15,106,0.398,0.257,0.073
路径15,132,0.394,0.207,0.047
路径15,158,0.375,0.227,0.038
路径15,184,0.439,0.185,0.046
路径15,211,0.419,0.262,0.01
路径15,237,0.374,0.31,0
路径15,263,0.419,0.345,0
路径15,289,0.379,0.163,0
路径15,316,0.442,0.09,0
路径15,342,0.359,0.101,0
路径15,368,0.364,0.174,0
路径15,394,0.292,0.185,0
路径15,421,0.305,0.138,0
路径15,447,0.214,0.131,0
路径15,473,0.236,0.105,0
路径15,500,0.347,0.041,0
路径16,1,0.5,0.5,0.5
路径16,27,0.528,0.543,0.558
路径16,53,0.589,0.466,0.409
路径16,79,0.567,0.278,0.36
路径16,106,0.472,0.343,0.382
路径16,132,0.502,0.357,0.236
路径16,158,0.48,0.336,0.292
路径16,184,0.578,0.308,0.31
路径16,211,0.596,0.153,0.285
路径16,237,0.608,0.052,0.294
路径16,263,0.672,0.039,0.235
路径16,289,0.788,0.001,0.228
路径16,316,0.814,0.001,0.206
路径16,342,0.833,0,0.301
路径16,368,0.828,0,0.186
路径16,394,0.881,0,0.205
路径16,421,0.909,0,0.11
路径16,447,0.894,0,0.055
路径16,473,0.93,0,0.037
路径16,500,0.963,0,0.009
路径17,1,0.5,0.5,0.5
路径17,27,0.482,0.344,0.362
路径17,53,0.451,0.248,0.327
路径17,79,0.37,0.278,0.233
路径17,106,0.32,0.272,0.165
路径17,132,0.336,0.3,0.042
路径17,158,0.343,0.189,0.007
路径17,184,0.404,0.18,0
路径17,211,0.297,0.129,0
路径17,237,0.308,0.184,0
路径17,263,0.232,0.23,0
路径17,289,0.334,0.191,0
路径17,316,0.443,0.184,0
路径17,342,0.385,0.124,0
路径17,368,0.488,0.069,0
路径17,394,0.44,0.025,0
路径17,421,0.547,0.016,0
路径17,447,0.607,0.005,0
路径17,473,0.532,0,0
路径17,500,0.608,0,0
路径18,1,0.5,0.5,0.5
路径18,27,0.529,0.485,0.511
路径18,53,0.523,0.279,0.47
路径18,79,0.611,0.297,0.477
路径18,106,0.607,0.478,0.489
路径18,132,0.674,0.437,0.389
路径18,158,0.703,0.367,0.297
路径18,184,0.669,0.314,0.308
路径18,211,0.558,0.248,0.261
路径18,237,0.493,0.144,0.212
路径18,263,0.415,0.174,0.199
路径18,289,0.48,0.126,0.264
路径18,316,0.396,0.075,0.264
路径18,342,0.255,0.116,0.245
路径18,368,0.224,0.184,0.246
路径18,394,0.301,0.184,0.163
路径18,421,0.316,0.181,0.153
路径18,447,0.296,0.117,0.137
路径18,473,0.186,0.018,0.046
路径18,500,0.187,0.008,0.004
路径19,1,0.5,0.5,0.5
路径19,27,0.396,0.552,0.288
路径19,53,0.346,0.396,0.337
路径19,79,0.386,0.427,0.203
路径19,106,0.273,0.311,0.146
路径19,132,0.282,0.245,0.14
路径19,158,0.187,0.342,0.075
路径19,184,0.055,0.288,0.057
路径19,211,0.077,0.308,0.083
路径19,237,0.046,0.214,0.128
路径19,263,0.121,0.183,0.035
路径19,289,0.237,0.069,0.028
路径19,316,0.341,0.116,0.022
路径19,342,0.395,0.068,0.024
路径19,368,0.428,0.068,0.028
路径19,394,0.54,0.043,0.021
路径19,421,0.539,0.04,0
路径19,447,0.575,0.051,0
路径19,473,0.458,0.066,0
路径19,500,0.346,0.006,0
路径20,1,0.5,0.5,0.5
路径20,27,0.456,0.377,0.343
路径20,53,0.414,0.358,0.236
路径20,79,0.413,0.384,0.149
路径20,106,0.288,0.445,0.085
路径20,132,0.294,0.216,0.039
路径20,158,0.184,0.115,0.114
路径20,184,0.196,0.056,0.107
路径20,211,0.165,0.043,0.068
路径20,237,0.209,0.026,0.029
路径20,263,0.321,0.037,0.042
路径20,289,0.332,0.072,0
路径20,316,0.368,0.009,0
路径20,342,0.264,0.012,0
路径20,368,0.254,0,0
路径20,394,0.326,0,0
路径20,421,0.398,0,0
路径20,447,0.436,0,0
路径20,473,0.336,0,0
路径20,500,0.282,0,0
